idx	v_val	p_in	v_vec	time
856	0.12883899713521424	[0.06999999999999999, 0.48999999999999977, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.65558078e-17 0.00000000e+00]"	4.2302565574646
857	0.12800643263023542	[0.06999999999999999, 0.48999999999999977, 0.02]	[0. 0. 0. 0. 1. 0. 0.]	3.724877119064331
858	0.1291920573016219	[0.06999999999999999, 0.4999999999999998, 0.0]	"[1.73200514e-17 0.00000000e+00 4.54007650e-17 0.00000000e+00
 1.00000000e+00 8.99317301e-18 2.00846772e-17]"	4.2056543827056885
859	0.12835949279664677	[0.06999999999999999, 0.4999999999999998, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 6.06417817e-19 0.00000000e+00]"	3.7371535301208496
860	0.12744692829167167	[0.06999999999999999, 0.4999999999999998, 0.02]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 5.48116756e-18]"	3.707836151123047
861	0.08279390706719847	[0.08, 0.1, 0.0]	"[1.01416167e-01 6.84387840e-17 0.00000000e+00 0.00000000e+00
 8.98583833e-01 0.00000000e+00 0.00000000e+00]"	10.549901008605957
862	0.08454199255184856	[0.08, 0.1, 0.01]	"[1.10466222e-01 0.00000000e+00 1.57208075e-16 0.00000000e+00
 8.89533778e-01 7.15469874e-17 0.00000000e+00]"	9.959173679351807
863	0.08619644273735161	[0.08, 0.1, 0.02]	"[1.18785196e-01 4.21315769e-17 2.66579855e-17 0.00000000e+00
 8.81214804e-01 0.00000000e+00 3.31474518e-17]"	10.58891224861145
864	0.08597694893871032	[0.08, 0.11, 0.0]	"[8.83626363e-02 1.23301696e-16 1.34997577e-16 8.67469386e-16
 9.11637364e-01 1.96145654e-16 5.48178248e-17]"	11.36171817779541
865	0.0877100685012169	[0.08, 0.11, 0.01]	"[9.72286687e-02 4.13603038e-17 0.00000000e+00 0.00000000e+00
 9.02771331e-01 6.17236249e-17 0.00000000e+00]"	7.659432888031006
866	0.08934711834851766	[0.08, 0.11, 0.02]	"[1.05407897e-01 3.67851046e-17 3.78738319e-17 0.00000000e+00
 8.94592103e-01 2.12798301e-17 0.00000000e+00]"	6.6185057163238525
867	0.08899851524077756	[0.08, 0.12, 0.0]	"[7.62590513e-02 3.72640961e-17 2.08166795e-17 2.61818841e-18
 9.23740949e-01 0.00000000e+00 3.02865074e-18]"	13.259539127349854
868	0.09071289425194533	[0.08, 0.12, 0.01]	"[8.49927159e-02 4.74066582e-17 0.00000000e+00 3.21505189e-17
 9.15007284e-01 0.00000000e+00 9.13568224e-18]"	8.944337606430054
869	0.09232893402572716	[0.08, 0.12, 0.02]	"[9.30233176e-02 0.00000000e+00 0.00000000e+00 1.67469561e-17
 9.06976682e-01 0.00000000e+00 3.15858219e-18]"	28.067599296569824
870	0.09186691738131793	[0.08, 0.13, 0.0]	"[6.50065881e-02 0.00000000e+00 2.30395340e-17 4.99101780e-21
 9.34993412e-01 0.00000000e+00 3.33367814e-18]"	7.268559217453003
871	0.09355904669592344	[0.08, 0.13, 0.01]	"[0.07361568 0.         0.         0.         0.92638432 0.
 0.        ]"	6.131430149078369
872	0.09515071616718959	[0.08, 0.13, 0.02]	"[8.14929917e-02 2.70021756e-17 0.00000000e+00 1.78633191e-16
 9.18507008e-01 0.00000000e+00 5.97002749e-17]"	6.806903123855591
873	0.09458925771862216	[0.08, 0.13999999999999999, 0.0]	"[5.45093792e-02 0.00000000e+00 1.33215743e-17 1.89462587e-16
 9.45490621e-01 5.34400245e-17 6.10754658e-17]"	8.795050621032715
874	0.0962558588366101	[0.08, 0.13999999999999999, 0.01]	"[6.29343749e-02 5.50032194e-17 8.42813060e-19 0.00000000e+00
 9.37065625e-01 3.74634207e-17 8.09670807e-18]"	7.697652578353882
875	0.09782001643708617	[0.08, 0.13999999999999999, 0.02]	"[7.07036527e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.29296347e-01 1.13326360e-17 0.00000000e+00]"	17.402575969696045
876	0.0971716765802352	[0.08, 0.14999999999999997, 0.0]	"[4.46450499e-02 0.00000000e+00 7.95785065e-18 0.00000000e+00
 9.55354950e-01 1.57576354e-17 1.69879677e-17]"	8.802475452423096
877	0.09880967500438981	[0.08, 0.14999999999999997, 0.01]	"[5.29236930e-02 0.00000000e+00 0.00000000e+00 8.80147903e-17
 9.47076307e-01 0.00000000e+00 0.00000000e+00]"	5.752146244049072
878	0.10034337119830118	[0.08, 0.14999999999999997, 0.02]	"[6.05646366e-02 1.43066529e-17 0.00000000e+00 0.00000000e+00
 9.39435363e-01 0.00000000e+00 0.00000000e+00]"	7.977521896362305
879	0.09961953742380829	[0.08, 0.15999999999999998, 0.0]	"[3.53518199e-02 3.06612533e-18 7.31486128e-22 3.69641453e-16
 9.64648180e-01 3.69941606e-22 3.26445463e-17]"	8.956923007965088
880	0.10122603923571741	[0.08, 0.15999999999999998, 0.01]	"[4.34960639e-02 3.95249313e-18 2.28562363e-18 2.67432120e-17
 9.56503936e-01 0.00000000e+00 0.00000000e+00]"	7.202336311340332
881	0.10272649613142279	[0.08, 0.15999999999999998, 0.02]	"[5.09931635e-02 2.70205521e-17 4.91155339e-17 6.21031264e-17
 9.49006835e-01 6.52923125e-22 1.33514240e-17]"	5.82178807258606
882	0.10193756781206749	[0.08, 0.16999999999999998, 0.0]	"[2.65880773e-02 6.25989003e-18 4.36192059e-18 0.00000000e+00
 9.73411923e-01 0.00000000e+00 0.00000000e+00]"	17.226795434951782
883	0.10350984112625554	[0.08, 0.16999999999999998, 0.01]	"[3.45879472e-02 7.21514767e-18 5.15026979e-17 2.47679273e-16
 9.65412053e-01 1.29779539e-20 4.16180934e-17]"	6.7681427001953125
884	0.10497443425402614	[0.08, 0.16999999999999998, 0.02]	"[4.19528943e-02 1.83190945e-17 2.38816176e-17 1.78927541e-17
 9.58047105e-01 7.21200575e-18 2.60986478e-17]"	6.31678032875061
885	0.10412996883399275	[0.08, 0.17999999999999997, 0.0]	"[1.82657176e-02 0.00000000e+00 5.22674922e-18 1.66808018e-16
 9.81734282e-01 5.98588760e-18 1.75298900e-17]"	6.165776968002319
886	0.10566542768779827	[0.08, 0.17999999999999997, 0.01]	"[2.61168707e-02 3.82849063e-17 1.78921285e-17 3.96011187e-17
 9.73883129e-01 2.03755417e-17 0.00000000e+00]"	7.915064811706543
887	0.10709167190720853	[0.08, 0.17999999999999997, 0.02]	"[3.33514457e-02 3.51589161e-18 2.70443389e-17 0.00000000e+00
 9.66648554e-01 3.91840452e-17 3.49380089e-17]"	7.125044822692871
888	0.10620050121252644	[0.08, 0.18999999999999995, 0.0]	"[1.03451363e-02 0.00000000e+00 3.49168078e-18 9.28722908e-17
 9.89654864e-01 6.51678696e-18 3.90630381e-18]"	6.380561113357544
889	0.10769669250250745	[0.08, 0.18999999999999995, 0.01]	"[1.80580160e-02 2.22170264e-17 0.00000000e+00 0.00000000e+00
 9.81941984e-01 0.00000000e+00 0.00000000e+00]"	6.918159484863281
890	0.10908222902093664	[0.08, 0.18999999999999995, 0.02]	"[2.51679707e-02 1.87726576e-17 0.00000000e+00 2.25111548e-18
 9.74832029e-01 2.44022779e-17 0.00000000e+00]"	7.042467832565308
891	0.10815255383628197	[0.08, 0.19999999999999996, 0.0]	"[0.00278414 0.         0.         0.         0.99721586 0.
 0.        ]"	5.590606451034546
892	0.10960714616909878	[0.08, 0.19999999999999996, 0.01]	"[1.03667777e-02 2.11533141e-21 6.12096159e-17 7.81158555e-20
 9.89633217e-01 3.21151010e-17 0.00000000e+00]"	5.817750453948975
893	0.11094973124749948	[0.08, 0.19999999999999996, 0.02]	"[0.01736476 0.         0.         0.         0.98263524 0.
 0.        ]"	6.615623712539673
894	0.1099956000040095	[0.08, 0.20999999999999996, 0.0]	[0. 0. 0. 0. 1. 0. 0.]	6.5644237995147705
895	0.11139997039239599	[0.08, 0.20999999999999996, 0.01]	"[3.03560309e-03 8.51385148e-16 5.87942247e-16 0.00000000e+00
 9.96964397e-01 4.00609780e-16 1.63875021e-16]"	7.081279277801514
896	0.11269746866049693	[0.08, 0.20999999999999996, 0.02]	"[0.00989787 0.         0.         0.         0.99010213 0.
 0.        ]"	6.641636610031128
897	0.11175609566544575	[0.08, 0.21999999999999995, 0.0]	"[0.00000000e+00 0.00000000e+00 3.69896394e-17 0.00000000e+00
 1.00000000e+00 8.30181180e-18 3.10273795e-17]"	4.21651291847229
898	0.11308353116047065	[0.08, 0.21999999999999995, 0.01]	"[0.00000000e+00 0.00000000e+00 1.97592111e-17 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	5.127959728240967
899	0.11432844281973564	[0.08, 0.21999999999999995, 0.02]	"[0.00270306 0.         0.         0.         0.99729694 0.
 0.        ]"	7.098940372467041
900	0.11343659132688201	[0.08, 0.22999999999999995, 0.0]	"[0.00000000e+00 3.10097675e-16 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.669971227645874
901	0.11468402682190693	[0.08, 0.22999999999999995, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.29799587e-18
 1.00000000e+00 1.17135451e-18 0.00000000e+00]"	4.6460771560668945
902	0.1158514623169318	[0.08, 0.22999999999999995, 0.02]	[0. 0. 0. 0. 1. 0. 0.]	5.368653297424316
903	0.11503708698831826	[0.08, 0.23999999999999994, 0.0]	"[1.10066590e-16 1.90864768e-17 4.80532638e-17 1.08587440e-17
 1.00000000e+00 3.07466305e-18 2.29311872e-17]"	4.379111289978027
904	0.11620452248334313	[0.08, 0.23999999999999994, 0.01]	"[1.01488680e-16 0.00000000e+00 0.00000000e+00 2.58417555e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.678435802459717
905	0.11729195797836804	[0.08, 0.23999999999999994, 0.02]	"[5.60908808e-17 0.00000000e+00 2.86038048e-17 2.06293380e-17
 1.00000000e+00 0.00000000e+00 2.12979938e-16]"	5.345769166946411
906	0.11655758264975455	[0.08, 0.24999999999999992, 0.0]	"[7.03747602e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 9.92008929e-18 0.00000000e+00]"	4.252940654754639
907	0.11764501814477525	[0.08, 0.24999999999999992, 0.01]	"[6.28667524e-16 9.11168965e-17 9.11869137e-17 4.00996672e-14
 1.00000000e+00 0.00000000e+00 4.49513177e-17]"	4.6872313022613525
908	0.11865245363980434	[0.08, 0.24999999999999992, 0.02]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.04211685e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.839354038238525
909	0.11799807831119076	[0.08, 0.2599999999999999, 0.0]	"[0.00000000e+00 1.22427463e-16 1.21243820e-16 0.00000000e+00
 1.00000000e+00 2.79419853e-17 2.61702877e-17]"	4.500590085983276
910	0.11900551380621567	[0.08, 0.2599999999999999, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 4.40500583e-18 4.06531077e-17]"	4.343405723571777
911	0.11993294930124057	[0.08, 0.2599999999999999, 0.02]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.25227196e-17 7.48878719e-18]"	4.789416313171387
912	0.11935857397262706	[0.08, 0.2699999999999999, 0.0]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.04667808e-18
 1.00000000e+00 0.00000000e+00 7.41165017e-18]"	4.291486501693726
913	0.12028600946765193	[0.08, 0.2699999999999999, 0.01]	"[2.63541715e-17 0.00000000e+00 1.39840532e-17 0.00000000e+00
 1.00000000e+00 9.26570812e-18 4.57120379e-17]"	4.241535902023315
914	0.12113344496267682	[0.08, 0.2699999999999999, 0.02]	"[0.00000000e+00 5.51438417e-17 5.24294372e-17 0.00000000e+00
 1.00000000e+00 3.81120849e-18 1.84308093e-17]"	4.197846174240112
915	0.12063906963406328	[0.08, 0.2799999999999999, 0.0]	"[0.00000000e+00 2.77238855e-17 2.22916444e-17 7.96431295e-17
 1.00000000e+00 0.00000000e+00 1.10306480e-17]"	4.216449737548828
916	0.12148650512908817	[0.08, 0.2799999999999999, 0.01]	[0. 0. 0. 0. 1. 0. 0.]	4.1895434856414795
917	0.1222539406241131	[0.08, 0.2799999999999999, 0.02]	"[1.89079119e-16 0.00000000e+00 4.58079346e-18 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.197871446609497
918	0.1218395652954995	[0.08, 0.2899999999999999, 0.0]	"[0.00000000e+00 2.07184318e-17 8.03256995e-17 2.20910708e-16
 1.00000000e+00 0.00000000e+00 4.38447726e-17]"	4.180501461029053
919	0.12260700079052443	[0.08, 0.2899999999999999, 0.01]	"[8.44867100e-17 1.44468101e-17 3.42805415e-17 4.94330542e-17
 1.00000000e+00 0.00000000e+00 4.00463101e-17]"	4.182434797286987
920	0.12329443628554955	[0.08, 0.2899999999999999, 0.02]	"[0.00000000e+00 4.30857561e-17 0.00000000e+00 7.30110034e-15
 1.00000000e+00 5.57796145e-17 4.08459441e-16]"	4.6435089111328125
921	0.12296006095693578	[0.08, 0.29999999999999993, 0.0]	"[0.00000000e+00 3.35679927e-17 1.13453665e-17 4.22069009e-16
 1.00000000e+00 3.91530690e-17 2.36347664e-17]"	4.167079210281372
922	0.12364749645196065	[0.08, 0.29999999999999993, 0.01]	"[3.74719028e-17 0.00000000e+00 7.10992180e-18 0.00000000e+00
 1.00000000e+00 0.00000000e+00 5.46174962e-18]"	4.178976058959961
923	0.12425493194697074	[0.08, 0.29999999999999993, 0.02]	"[1.85176950e-15 3.10184373e-17 0.00000000e+00 1.34619949e-13
 1.00000000e+00 2.00017177e-16 1.71789549e-16]"	5.319635629653931
924	0.12400055661837206	[0.08, 0.30999999999999994, 0.0]	"[1.25237669e-16 4.91040555e-17 8.84042316e-19 8.43427128e-17
 1.00000000e+00 7.02659335e-17 0.00000000e+00]"	4.249345302581787
925	0.12460799211339688	[0.08, 0.30999999999999994, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.66499516e-16
 1.00000000e+00 0.00000000e+00 7.28340798e-18]"	4.257853269577026
926	0.1251354276086013	[0.08, 0.30999999999999994, 0.02]	"[4.84187117e-17 0.00000000e+00 2.61383114e-17 5.60206118e-17
 1.00000000e+00 0.00000000e+00 5.20417043e-18]"	7.6927759647369385
927	0.12496105227980828	[0.08, 0.3199999999999999, 0.0]	"[3.25559330e-17 1.45299638e-16 7.01366716e-17 3.19376697e-17
 1.00000000e+00 5.73446277e-17 2.18071266e-17]"	4.194416284561157
928	0.12548848777483318	[0.08, 0.3199999999999999, 0.01]	"[0.00000000e+00 6.61650640e-17 0.00000000e+00 3.80945450e-17
 1.00000000e+00 1.07053124e-17 3.09601300e-17]"	4.222261190414429
929	0.12593592326985809	[0.08, 0.3199999999999999, 0.02]	"[2.12215680e-16 7.56015221e-17 5.56544209e-17 7.97918665e-17
 1.00000000e+00 5.05790292e-17 4.19503301e-17]"	4.185265064239502
930	0.12584154794124452	[0.08, 0.32999999999999985, 0.0]	"[0.00000000e+00 5.00277665e-17 6.09304998e-17 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.63557948e-17]"	3.755094528198242
931	0.12628898343626938	[0.08, 0.32999999999999985, 0.01]	"[0.00000000e+00 4.88322859e-17 1.16467055e-16 0.00000000e+00
 1.00000000e+00 2.02275851e-17 2.18574746e-17]"	4.21923303604126
932	0.1266564189312943	[0.08, 0.32999999999999985, 0.02]	"[8.93897417e-17 1.62931890e-17 5.39364651e-17 1.44042303e-16
 1.00000000e+00 3.09164251e-17 1.82410906e-17]"	4.270582437515259
933	0.12664204360268078	[0.08, 0.33999999999999986, 0.0]	"[3.26218589e-16 1.81992756e-16 3.72988821e-18 3.72979690e-16
 1.00000000e+00 1.68992712e-17 1.16370432e-16]"	3.854996919631958
934	0.1270094790977057	[0.08, 0.33999999999999986, 0.01]	"[0.00000000e+00 0.00000000e+00 4.34792322e-17 0.00000000e+00
 1.00000000e+00 2.65927339e-18 5.82965532e-17]"	4.208560466766357
935	0.1272969145927358	[0.08, 0.33999999999999986, 0.02]	"[8.96909037e-15 5.19372920e-15 3.77680386e-16 0.00000000e+00
 1.00000000e+00 3.41783322e-15 3.03560899e-15]"	4.810116291046143
936	0.12736253926411703	[0.08, 0.34999999999999987, 0.0]	"[0.00000000e+00 2.52285884e-17 6.07977068e-17 9.92516308e-19
 1.00000000e+00 6.28361801e-17 5.99011987e-17]"	4.374000787734985
937	0.12764997475914192	[0.08, 0.34999999999999987, 0.01]	[0. 0. 0. 0. 1. 0. 0.]	4.176271200180054
938	0.12785741025416683	[0.08, 0.34999999999999987, 0.02]	[0. 0. 0. 0. 1. 0. 0.]	4.1985743045806885
939	0.12800303492555326	[0.08, 0.3599999999999999, 0.0]	"[4.62110077e-17 0.00000000e+00 1.09887356e-16 0.00000000e+00
 1.00000000e+00 2.45397263e-17 5.82198936e-17]"	3.7894439697265625
940	0.1282104704205782	[0.08, 0.3599999999999999, 0.01]	"[3.47825720e-17 5.22101544e-18 9.76787514e-17 5.32363802e-17
 1.00000000e+00 3.34574891e-17 2.00461832e-17]"	4.1860668659210205
941	0.1283379059156031	[0.08, 0.3599999999999999, 0.02]	"[2.05756375e-16 0.00000000e+00 0.00000000e+00 7.66787282e-17
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.352574825286865
942	0.12856353058698952	[0.08, 0.3699999999999999, 0.0]	"[1.16558403e-16 8.13700856e-17 0.00000000e+00 5.37815861e-17
 1.00000000e+00 9.28557247e-18 1.81987275e-17]"	3.856191396713257
943	0.12869096608201447	[0.08, 0.3699999999999999, 0.01]	"[6.18254912e-17 1.85475975e-18 2.60875361e-18 9.79082647e-17
 1.00000000e+00 0.00000000e+00 3.82764698e-17]"	4.294789791107178
944	0.12873840157703917	[0.08, 0.3699999999999999, 0.02]	"[0.00000000e+00 1.25642051e-16 2.20479411e-17 1.25834688e-15
 1.00000000e+00 8.11309855e-17 2.08166817e-17]"	5.65202784538269
945	0.1290440262484257	[0.08, 0.3799999999999999, 0.0]	"[2.61914344e-16 1.01025272e-16 4.02185551e-17 0.00000000e+00
 1.00000000e+00 1.33713657e-17 3.91382894e-17]"	3.808306932449341
946	0.12909146174345065	[0.08, 0.3799999999999999, 0.01]	"[2.33135602e-16 0.00000000e+00 0.00000000e+00 2.92222578e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	4.24372124671936
947	0.12905889723847558	[0.08, 0.3799999999999999, 0.02]	"[0.00000000e+00 1.59555661e-17 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.83246906e-17]"	4.232895851135254
948	0.12944452190986208	[0.08, 0.3899999999999999, 0.0]	"[9.85840255e-17 1.23403585e-16 1.66431633e-16 3.82211490e-17
 1.00000000e+00 8.94508641e-17 8.01200025e-17]"	3.3022844791412354
949	0.12941195740488695	[0.08, 0.3899999999999999, 0.01]	"[0.00000000e+00 5.54777921e-18 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.704676628112793
950	0.12929939290016418	[0.08, 0.3899999999999999, 0.02]	"[0.00000000e+00 1.06623863e-16 3.32799506e-17 0.00000000e+00
 1.00000000e+00 0.00000000e+00 9.43019096e-17]"	7.236558437347412
951	0.12976501757129832	[0.08, 0.3999999999999998, 0.0]	"[4.99805834e-17 0.00000000e+00 2.19558012e-17 0.00000000e+00
 1.00000000e+00 4.08197006e-17 5.09994007e-17]"	3.312412977218628
952	0.12965245306632323	[0.08, 0.3999999999999998, 0.01]	"[0.00000000e+00 1.43616749e-16 9.34802227e-17 0.00000000e+00
 1.00000000e+00 3.29435131e-17 0.00000000e+00]"	3.72975754737854
953	0.12945988856134813	[0.08, 0.3999999999999998, 0.02]	"[1.34683496e-17 0.00000000e+00 0.00000000e+00 2.82503040e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.7371349334716797
954	0.13000551323273454	[0.08, 0.4099999999999998, 0.0]	"[9.15294705e-17 1.70029007e-17 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 9.84437925e-18]"	3.2303993701934814
955	0.12981294872775945	[0.08, 0.4099999999999998, 0.01]	"[1.24893745e-16 2.47632620e-17 0.00000000e+00 5.67552190e-17
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.6828835010528564
956	0.12954038422278433	[0.08, 0.4099999999999998, 0.02]	"[0.0000000e+00 0.0000000e+00 5.8246016e-18 0.0000000e+00 1.0000000e+00
 0.0000000e+00 0.0000000e+00]"	3.6739656925201416
957	0.13016600889417082	[0.08, 0.4199999999999998, 0.0]	"[0.00000000e+00 0.00000000e+00 4.54844226e-18 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.2304911613464355
958	0.1298934443891957	[0.08, 0.4199999999999998, 0.01]	"[6.09957157e-17 1.81317869e-16 5.61277227e-17 0.00000000e+00
 1.00000000e+00 3.23876306e-17 1.00331819e-16]"	3.6895694732666016
959	0.12954087988422053	[0.08, 0.4199999999999998, 0.02]	"[3.38376281e-17 3.55540266e-17 0.00000000e+00 5.44330972e-16
 1.00000000e+00 2.07994569e-17 0.00000000e+00]"	7.382437705993652
960	0.13024650455556455	[0.08, 0.4299999999999998, 0.0]	"[5.05812987e-16 0.00000000e+00 0.00000000e+00 3.44799740e-13
 1.00000000e+00 1.84323572e-16 0.00000000e+00]"	3.7771730422973633
961	0.12989394005063198	[0.08, 0.4299999999999998, 0.01]	"[0.00000000e+00 0.00000000e+00 4.77858598e-17 0.00000000e+00
 1.00000000e+00 0.00000000e+00 5.47368963e-18]"	3.7899580001831055
962	0.12946137554565687	[0.08, 0.4299999999999998, 0.02]	"[7.09234674e-17 0.00000000e+00 0.00000000e+00 6.55164288e-17
 1.00000000e+00 2.80387348e-16 7.30359303e-18]"	4.268887758255005
963	0.1302470002170433	[0.08, 0.43999999999999984, 0.0]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.29399868e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.27228045463562
964	0.1298144357120682	[0.08, 0.43999999999999984, 0.01]	"[0.00000000e+00 2.11195901e-16 1.59782027e-16 3.65569275e-16
 1.00000000e+00 8.76790849e-17 6.75188415e-17]"	3.7071056365966797
965	0.12930187120709294	[0.08, 0.43999999999999984, 0.02]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.54292511e-15
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.829240560531616
966	0.13016749587847953	[0.08, 0.44999999999999984, 0.0]	"[7.14715315e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.3239150047302246
967	0.12965493137349787	[0.08, 0.44999999999999984, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 5.33984524e-14
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	5.793106317520142
968	0.12906236686852934	[0.08, 0.44999999999999984, 0.02]	"[2.57765226e-17 0.00000000e+00 0.00000000e+00 9.14989804e-17
 1.00000000e+00 2.50353497e-17 2.19157010e-17]"	3.325295925140381
969	0.1300079915399158	[0.08, 0.45999999999999985, 0.0]	"[1.08531402e-17 2.01011551e-16 5.28507613e-17 3.15307127e-16
 1.00000000e+00 6.26874426e-17 4.92639981e-17]"	3.3162903785705566
970	0.1294154270349117	[0.08, 0.45999999999999985, 0.01]	"[1.84511309e-14 4.38309330e-16 1.56051536e-15 2.85788843e-13
 1.00000000e+00 1.08612015e-14 1.32070685e-15]"	4.465583562850952
971	0.12874286252996564	[0.08, 0.45999999999999985, 0.02]	"[8.44010378e-17 0.00000000e+00 0.00000000e+00 4.89444904e-18
 1.00000000e+00 6.33115879e-18 0.00000000e+00]"	3.2848076820373535
972	0.12976848720135206	[0.08, 0.46999999999999986, 0.0]	"[4.95915934e-17 8.96013813e-18 5.76440848e-17 0.00000000e+00
 1.00000000e+00 3.07921981e-17 7.84803036e-17]"	3.3243958950042725
973	0.12909592269637699	[0.08, 0.46999999999999986, 0.01]	"[7.71609029e-17 5.85827772e-17 5.23302838e-17 1.87101001e-16
 1.00000000e+00 2.04512701e-17 3.46901606e-17]"	3.3342392444610596
974	0.12834335819140189	[0.08, 0.46999999999999986, 0.02]	"[3.12578460e-17 0.00000000e+00 0.00000000e+00 1.01889932e-17
 1.00000000e+00 0.00000000e+00 1.82668147e-18]"	3.2636454105377197
975	0.1294489828627883	[0.08, 0.47999999999999976, 0.0]	"[1.87042574e-17 0.00000000e+00 0.00000000e+00 4.23649949e-17
 1.00000000e+00 2.96323378e-17 1.82569633e-17]"	3.2648234367370605
976	0.12869641835785542	[0.08, 0.47999999999999976, 0.01]	"[9.05894421e-15 1.79137643e-15 2.11671187e-15 1.43336858e-14
 1.00000000e+00 1.23443251e-15 2.08178433e-16]"	3.8982181549072266
977	0.1278638538528381	[0.08, 0.47999999999999976, 0.02]	"[2.07811819e-17 0.00000000e+00 0.00000000e+00 1.06980896e-16
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.355804204940796
978	0.12904947852422458	[0.08, 0.48999999999999977, 0.0]	"[4.65648998e-17 1.47054137e-17 5.21703794e-17 3.07477173e-16
 1.00000000e+00 0.00000000e+00 3.28717220e-17]"	3.3493900299072266
979	0.12821691401924953	[0.08, 0.48999999999999977, 0.01]	"[6.44403943e-17 8.53493438e-17 5.79682179e-17 6.40877804e-17
 1.00000000e+00 4.46134605e-17 6.38638195e-17]"	3.301525354385376
980	0.12730434951427436	[0.08, 0.48999999999999977, 0.02]	"[1.45031746e-17 1.84933936e-17 4.43985110e-17 9.82256192e-17
 1.00000000e+00 0.00000000e+00 4.93306969e-17]"	3.3740365505218506
981	0.1285699741856608	[0.08, 0.4999999999999998, 0.0]	"[7.55095207e-18 0.00000000e+00 1.99851064e-17 0.00000000e+00
 1.00000000e+00 4.47880750e-17 2.19209737e-17]"	3.3004603385925293
982	0.12765740968068576	[0.08, 0.4999999999999998, 0.01]	"[0.00000000e+00 7.13459841e-17 3.40941756e-17 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	3.2556965351104736
983	0.12666484517571056	[0.08, 0.4999999999999998, 0.02]	"[0.00000000e+00 8.99668561e-17 1.02762494e-16 3.22153024e-15
 1.00000000e+00 1.57220465e-16 3.50835198e-16]"	3.7384660243988037
984	0.08462813448155992	[0.09, 0.1, 0.0]	"[1.12583993e-01 0.00000000e+00 9.35938354e-23 2.73956252e-22
 8.87416006e-01 6.78651945e-23 7.15609145e-17]"	6.733200311660767
985	0.08627604681963716	[0.09, 0.1, 0.01]	"[1.20839199e-01 0.00000000e+00 5.04973221e-14 0.00000000e+00
 8.79160801e-01 0.00000000e+00 1.97614037e-15]"	10.788711071014404
986	0.08783677047462099	[0.09, 0.1, 0.02]	"[1.28426506e-01 0.00000000e+00 3.12898877e-17 0.00000000e+00
 8.71573494e-01 9.14797811e-18 0.00000000e+00]"	12.926649808883667
987	0.0878101805175225	[0.09, 0.11, 0.0]	"[9.92970840e-02 0.00000000e+00 1.68527402e-17 8.42056926e-17
 9.00702916e-01 2.69462430e-17 4.85961876e-17]"	6.4988179206848145
988	0.08944057440017243	[0.09, 0.11, 0.01]	"[1.07406462e-01 0.00000000e+00 1.20221013e-08 2.84543160e-16
 8.92593526e-01 0.00000000e+00 1.43218540e-16]"	9.787150859832764
